"","ï..CVE_FED","CVE_ENT","distrito","MI","Indigena","Complejidad","IND_002","IND_002_LI","IND_002_LS","IND_002_EE","IND_002_CV","IND_824","IND_824_LI","IND_824_LS","IND_824_EE","IND_824_CV","IND_047","IND_047_LI","IND_047_LS","IND_047_EE","IND_047_CV","IND_055","IND_055_LI","IND_055_LS","IND_055_EE","IND_055_CV","IND_141","IND_141_LI","IND_141_LS","IND_141_EE","IND_141_CV","IND_128","IND_128_LI","IND_128_LS","IND_128_EE","IND_128_CV","Ethnic","ANP_Cercana","dist_min","c_ANPCercana","c_distmin"
"237",2405,24,5,"","NO","Concentrados 2",14.92291616,13.45416566,16.52139736,0.931726044,6.243592295,12.04256641,11.12896162,13.02018334,0.574546107,4.770960668,323.8129937,288.46654,359.1594475,21.48661902,6.635502415,110686,98781.45945,122590.5406,7236.605098,6.537958819,9.727105514,8.600576472,10.98345887,0.723215091,7.435049311,0.058928246,0.032955608,0.105348601,0.02081512,35.32282234,90.21396624,181,6728.651357,180,44497.1033884053
"238",2406,24,6,"","NO","Concentrados 1",15.52247757,13.97957091,17.20161996,0.978796628,6.305672679,8.785582391,7.976619987,9.667967729,0.513579811,5.845711625,1632.95742,1450.278051,1815.63679,111.0482553,6.800437897,111929,99389.00882,124468.9912,7622.886724,6.81046621,10.44698286,9.240425788,11.79061791,0.774066481,7.409474021,0.077037402,0.041507966,0.142935366,0.028954245,37.58465863,89.47597974,180,3623.864007,180,22983.8614689228
"239",2407,24,7,"","SI","Dispersos 2",14.51012208,13.83903323,15.20800966,0.416036947,2.867218789,12.88014221,12.63150709,13.13293572,0.152401612,1.183229267,112.9870172,107.4564889,118.5175455,3.361931454,2.975502441,97742,93222.57949,102261.4205,2747.293048,2.810760009,80.22892846,78.71350828,81.66159813,0.895989635,1.116791228,0.013439531,0.008469826,0.021324608,0.003771774,28.06477094,19.75763201,114,0,114,66254.3743010894
"240",2501,25,1,"","NO","Concentracion Media",14.01466665,12.97553517,15.1225548,0.652263712,4.654150745,10.63311845,9.892695554,11.42193394,0.464536716,4.368772139,54.01798406,49.79496453,58.24100359,2.566841429,4.751827514,115646,106450.4614,124841.5386,5589.244661,4.83306354,7.833156933,6.616079415,9.251943212,0.798572669,10.19477429,0.020205908,0.008827665,0.046243126,0.01016953,50.32948673,92.14663716,NA,NA,150,71189.9389291791
"241",2502,25,2,"","NO","Concentrados 2",15.60026713,14.6148118,16.63922142,0.61511266,3.942962355,10.68040471,9.738344731,11.70178226,0.596260693,5.58275374,132.4573448,122.8511505,142.0635391,5.838849984,4.408098315,127273,118094.7955,136451.2045,5578.70861,4.383261658,29.27905539,26.54970551,32.16611152,1.708157148,5.834058255,0.047757556,0.013930829,0.163587678,0.035756267,74.87038741,70.67318705,NA,NA,89,125290.889975562
"242",2503,25,3,"","NO","Dispersos 2",14.96193433,14.4132042,15.52776518,0.338701371,2.263753894,12.75610102,12.25842571,13.27092528,0.307674188,2.411976725,23.54457147,22.7705454,24.31859755,0.470469574,1.998208267,116086,112579.8443,119592.1557,2131.116293,1.835808188,7.416311605,6.303085315,8.70787895,0.728668364,9.825212356,0.040331757,0.020445388,0.079545371,0.016652866,41.28971033,92.54335664,NA,NA,168,98160.5598070725
"243",2504,25,4,"","NO","Dispersos 1",14.11135208,13.3781841,14.87779889,0.455669724,3.229100386,13.12555544,12.3931295,13.89440216,0.456148841,3.475272667,40.22477405,37.98407915,42.46546894,1.361942193,3.385829319,109986,104534.153,115437.847,3313.748996,3.012882545,24.00618269,21.88484918,26.26400513,1.331175793,5.54513731,0.068802737,0.018988208,0.248977533,0.053823621,78.22889487,75.92501457,NA,NA,89,93473.0495958169
"244",2505,25,5,"","NO","Concentrados 1",13.54536478,12.23650823,14.97034031,0.83028197,6.12963906,7.768063136,6.908143441,8.724992419,0.551320795,7.097274898,1405.520352,1255.498607,1555.542097,91.18641956,6.487733844,111383,99618.786,123147.214,7150.540418,6.419777182,6.347203452,5.148121326,7.802597225,0.802484792,12.64312383,0.014186198,0.005082754,0.039587866,0.008849981,62.38445055,93.63861035,NA,NA,151,121611.8043052
"245",2506,25,6,"","NO","Dispersos 1",14.47992311,13.29900402,15.74665973,0.743558388,5.135099007,11.8064076,10.77350662,12.92399334,0.653121375,5.531922979,33.14714439,30.26202873,36.03226004,1.753634888,5.290455395,119098,108175.1669,130020.8331,6639.13114,5.574511024,7.216178022,6.156273987,8.442146178,0.692702107,9.599293488,0.070078064,0.046912425,0.104671055,0.017092398,24.39051141,92.71374391,NA,NA,151,37058.3190474353
"246",2507,25,7,"","NO","Concentrados 2",13.28649192,11.95603702,14.74021179,0.845507514,6.363662578,10.42854968,9.304085183,11.67142511,0.718617696,6.890868987,115.3673565,102.660701,128.074012,7.723376503,6.694594326,106765,94171.27294,119358.7271,7654.736165,7.169705583,5.752308941,4.742743076,6.96107217,0.671047215,11.66570194,0.004567137,0.001447307,0.014411131,0.003190073,69.8484191,94.24312392,NA,NA,151,119831.983569921
"247",2601,26,1,"*","NO","Muy dispersos 1",13.39718559,12.88383377,13.9277216,0.31724927,2.368029224,8.877244254,8.490435645,9.279888095,0.2398991,2.70240508,7.457827342,7.220912429,7.694742256,0.144016973,1.931084839,108056,104772.5624,111339.4376,1995.951763,1.847145705,9.760804894,9.06051126,10.50896991,0.440014584,4.507974379,0.080656988,0.056454065,0.115224197,0.017490644,21.6852185,90.15853812,NA,NA,39,141151.695726198
"248",2602,26,2,"","NO","Dispersos 1",14.68317704,13.77699781,15.63814977,0.565553986,3.851714003,7.652460223,7.105688189,8.237574618,0.343816913,4.492893833,19.17839736,17.88027618,20.47651853,0.78910812,4.114567578,117268,109452.3252,125083.6748,4751.029869,4.051429093,9.12933463,8.308898262,10.02192781,0.520199284,5.698107306,0.056867191,0.03812169,0.084822559,0.013823857,24.30901936,90.81379818,NA,NA,176,98541.9973243199
"249",2603,26,3,"","NO","Concentrados 2",16.03993222,14.52886007,17.67566235,0.956030738,5.960316574,7.452465162,6.553931106,8.463030275,0.579177264,7.771619881,46.84456255,41.89250959,51.79661551,3.010277685,6.426098402,131243,116878.8197,145607.1803,8731.766757,6.653129506,11.36133476,10.07815065,12.78466969,0.821651322,7.231996411,0.136704353,0.070364083,0.265425053,0.055169831,40.35704064,88.50196089,NA,NA,53,107365.020904526
"250",2604,26,4,"","NO","Muy dispersos 2",12.97263826,12.45567969,13.50774205,0.319729053,2.464641708,12.53532668,12.06935404,13.01662641,0.28788561,2.296594395,5.542094059,5.352674763,5.731513356,0.11514511,2.077646257,106676,103118.2941,110233.7059,2162.675333,2.027330733,19.86326377,18.67652139,21.10584347,0.738341932,3.717122927,0.063554223,0.037315857,0.108221925,0.020568515,32.36372683,80.07318201,NA,NA,176,121870.736778478
"251",2605,26,5,"","NO","Concentracion Media",14.9831423,13.49146161,16.60808727,0.946720267,6.31856955,9.912918053,8.749736675,11.21173228,0.747211244,7.537752661,62.43476979,55.47887625,69.39066333,4.228381904,6.77247937,126449,112666.9022,140231.0978,8377.927661,6.625538882,10.70014447,9.13579118,12.49553033,1.018943468,9.522707573,0.028566812,0.015247109,0.053516229,0.01090212,38.16358627,89.27128872,NA,NA,53,122524.681072119
"252",2606,26,6,"","NO","Concentrados 2",15.18813611,13.83340965,16.64989717,0.855664089,5.633766271,11.47785231,10.28615488,12.78793351,0.759650108,6.618399395,93.27266337,83.39360742,103.1517193,6.005327878,6.438465099,128450,115385.0175,141514.9825,7942.004174,6.182953814,13.70393983,10.10893911,18.31690385,2.480702914,18.10211475,0.005312858,0.001175685,0.024005033,0.004871022,91.68364156,86.29074731,NA,NA,89,140518.349492269
"253",2607,26,7,"","NO","Dispersos 2",12.73578849,12.24162918,13.24688452,0.305505037,2.398791702,13.24005818,12.75153307,13.74435088,0.301730251,2.278919371,18.52825273,17.92944418,19.12706127,0.364006608,1.964602996,96678,93742.63132,99613.36868,1784.365983,1.845679455,55.72019658,54.10148172,57.32685231,0.980662391,1.759976546,0.009641555,0.005026301,0.018493844,0.003817716,39.59647774,44.27016187,NA,NA,89,56620.6703633594
"254",2701,27,1,"","NO","Dispersos 2",14.51605496,13.12466421,16.02773824,0.881506151,6.072628916,10.40325109,9.898208933,10.93093606,0.313694614,3.015351757,34.26872135,31.25801995,37.27942275,1.829434984,5.338497941,94958,86937.7412,102978.2588,4873.463054,5.132230096,23.8965312,21.05883122,26.98589729,1.801506008,7.538776205,0.039689502,0.024262288,0.064919763,0.011868562,29.9035294,76.0637793,132,0,81,46567.0647162302
"255",2702,27,2,"","NO","Dispersos 1",18.6762088,16.33822514,21.26372203,1.495900319,8.009657289,8.883951125,8.307817436,9.49590101,0.360799642,4.061251993,77.03589131,65.99598166,88.07580097,6.708336123,8.708065823,117736,100084.6286,135387.3714,10725.75194,9.110001987,12.07074613,9.740518602,14.86661551,1.552017074,12.85767306,0.123841501,0.084172032,0.18217272,0.029051484,23.45860134,87.80541237,139,17466.97943,139,109014.301816816
"256",2703,27,3,"","NO","Concentracion Media",14.09151028,11.88006369,16.63689268,1.442714021,10.23817882,9.039789056,8.47688137,9.636141055,0.35206111,3.894572179,241.8343204,197.782535,285.8861058,26.76780812,11.06865563,86982,71375.26068,102588.7393,9483.343295,10.90265031,30.14369093,26.15159016,34.46082147,2.528864662,8.389366344,0.098954167,0.060892671,0.160768063,0.029189225,29.49772146,69.7573549,138,31876.21987,138,88948.0158503001
"257",2704,27,4,"","NO","Concentrados 2",15.38493332,12.59629834,18.65913506,1.838439114,11.9496073,9.90716695,8.869415866,11.05161344,0.662236349,6.684416967,373.0419336,294.5988128,451.4850543,47.66550065,12.77751812,105634,83460.65826,127807.3417,13473.50061,12.7548901,18.42360201,14.44967615,23.19412617,2.653214842,14.40117324,0.23391432,0.126861182,0.430915596,0.086916594,37.15744897,81.34248367,138,0,138,42088.3396605709
"258",2705,27,5,"","NO","Dispersos 1",17.99495005,16.28891984,19.83731945,1.077786202,5.989381459,7.983704075,7.656261532,8.323888333,0.202800739,2.540183574,107.192233,97.5711289,116.8133372,5.84620731,5.453946749,112166,102162.8177,122169.1823,6078.374826,5.419088517,43.88137198,40.33250262,47.49395083,2.179478613,4.9667513,0.084217267,0.05725891,0.123852294,0.019740998,23.4405595,56.03441075,132,0,138,29788.1670988742
"259",2706,27,6,"","NO","Concentracion Media",19.33634259,15.60880372,23.70402082,2.457808076,12.71082193,8.409441271,7.886026657,8.964215369,0.327433884,3.893646124,185.5774297,140.3614575,230.7934019,27.47521937,14.80525914,128972,97595.35681,160348.6432,19065.83256,14.78292386,26.19818723,21.76420352,31.17553911,2.863938077,10.93181773,0.086579526,0.053208581,0.140850307,0.025608,29.57743208,73.71523324,138,17256.86265,138,78596.7589922381
"260",2801,28,1,"","NO","Concentrados 1",11.60563768,10.5994198,12.69381432,0.636140652,5.481307182,8.189649777,7.205244643,9.295075812,0.634062271,7.742239146,326.2042383,294.5639179,357.8445586,19.23333987,5.89610361,107889,97788.7082,117989.2918,6139.70853,5.690764147,6.314231995,5.142764292,7.730799806,0.782619876,12.39453787,0.1592265,0.092161732,0.274959025,0.052903563,33.22535078,93.52654151,13,72873.15797,40,154838.837280772
"261",2802,28,2,"","NO","Concentrados 2",8.656831599,7.811887252,9.583665545,0.537919652,6.213816754,10.82089803,9.767535795,11.97278509,0.669645671,6.188448218,51.53898625,46.23083112,56.84714137,3.226691461,6.260680886,89311,80842.66186,97779.33814,5147.685726,5.763775712,3.758785267,2.427508849,5.776924445,0.991672668,26.38279651,0.103040189,0.061437553,0.172765484,0.032381356,31.42594781,96.13817454,40,34342.32316,40,67119.238267891
"262",2803,28,3,"","NO","Dispersos 2",11.14423752,10.41788837,11.91449329,0.454698476,4.080121899,10.28181389,9.655111631,10.94426693,0.391680074,3.809445284,19.10043687,17.86386352,20.33701023,0.751681251,3.935413919,110201,103519.3358,116882.6642,4061.61243,3.685640266,5.303336453,4.578101007,6.136071573,0.47221002,8.904017761,0.057880178,0.035583489,0.094134861,0.017114654,29.56911169,94.63878337,133,0,133,50833.1159579397
"263",2804,28,4,"","NO","Altamente concentrado 2",11.45847195,10.40823816,12.59977508,0.665584628,5.808668298,9.007875933,8.2042889,9.881699115,0.50937669,5.65479247,4371.285246,3928.967353,4813.603138,268.8737111,6.15090748,109528,98394.3681,120661.6319,6767.849496,6.179104426,3.255605199,2.631858543,4.021074001,0.419510351,12.88578699,0.028400014,0.01340272,0.060168789,0.012962726,45.64338007,96.71599479,133,10349.79193,133,101044.426411408
"264",2805,28,5,"","NO","Dispersos 1",12.10861615,11.28180784,12.98714848,0.518116377,4.278906611,11.65253322,10.90021756,12.44951746,0.470720246,4.039638742,36.75628734,34.06979005,39.44278464,1.633052857,4.442921131,118752,110705.1852,126798.8148,4891.45248,4.119048505,2.966583642,2.464060941,3.567842379,0.333804429,11.25214958,0.036233449,0.012531087,0.104721513,0.023382643,64.53330672,96.99718291,173,11155.12029,173,117132.107517018
"265",2806,28,6,"","NO","Muy dispersos 1",10.90627359,10.51831162,11.30673716,0.239604441,2.196941408,14.77910598,14.41815356,15.14749532,0.221666517,1.499864184,10.11079389,9.882211371,10.33937641,0.138949454,1.374268484,109964,107466.9209,112461.0791,1517.910398,1.380370301,3.298424716,3.004590762,3.619921739,0.18678831,5.662955067,0.015718202,0.010344228,0.023883365,0.00399748,25.43216885,96.68585708,148,0,173,32695.2159453389
"266",2807,28,7,"","NO","Concentrados 2",11.23921971,10.50085462,12.02252856,0.462313622,4.113396069,8.885269634,8.329039027,9.47480717,0.348092325,3.917633783,240.2326,224.0686999,256.3965001,9.825620591,4.090044645,109934,102428.7798,117439.2202,4562.231011,4.149972721,13.27284008,11.96428569,14.70061465,0.831068922,6.261424965,0.219223411,0.153027055,0.313964908,0.047887127,21.84398415,86.50793651,173,22372.28146,148,83966.6811547281
"267",2808,28,8,"","NO","Altamente concentrado 2",10.80463771,10.10845843,11.54260691,0.435721702,4.032728475,15.83056126,14.86734306,16.84383698,0.600619747,3.794052134,3739.854647,3496.281807,3983.427488,148.0616875,3.959022514,114917,107641.7233,122192.2767,4422.454226,3.848389904,11.74679922,10.31044718,13.35345822,0.923637156,7.862883651,0.250898853,0.144153981,0.43634205,0.084469556,33.66677664,88.00230193,173,77222.0782,148,106740.383992021
"268",2809,28,9,"","NO","Concentrados 2",12.07607408,10.30463651,14.10414928,1.152597948,9.544475639,4.50770171,3.912440972,5.188638263,0.386838697,8.581727938,149.673282,123.5000991,175.8464648,15.91000709,10.62982442,116688,95853.45577,137522.5442,12664.78548,10.85354577,6.572558719,5.458867161,7.894487461,0.737251841,11.21712064,1.644523148,0.777543676,3.444644695,0.74512833,45.30968938,91.78291813,133,29953.72179,133,117767.321843822
"269",2901,29,1,"","NO","Concentrados 2",32.99288917,31.93062531,34.07280286,0.651131349,1.973550559,9.024667281,8.753218603,9.303675624,0.167278382,1.853568415,198.2117631,192.047489,204.3760372,3.746878403,1.89034109,103009,99801.98997,106216.01,1949.341719,1.892399421,22.68251621,21.57912474,23.82518593,0.68264481,3.009563857,0.069294129,0.053390531,0.089930716,0.010980792,15.84664149,77.24818966,70,0,70,26296.9132330572
"270",2902,29,2,"","NO","Concentrados 1",33.50465531,31.93352803,35.11320581,0.966640435,2.885092912,9.068547565,8.762263321,9.384436749,0.189067594,2.084871835,948.3934782,883.7099279,1013.077028,39.31710278,4.14565301,101983,95835.36141,108130.6386,3736.766722,3.664107471,34.39407405,32.22561873,36.62958258,1.339200378,3.893695106,0.062139037,0.048032683,0.080384846,0.009724901,15.65022781,65.54378691,106,0,70,11936.3548676438
"271",2903,29,3,"","NO","Concentrados 2",33.50245552,32.45209143,34.56941761,0.643576943,1.920984398,10.1663794,9.951387791,10.38548005,0.131923214,1.297642051,285.3635834,277.3304483,293.3967186,4.882842677,1.711095234,105512,102487.3278,108536.6722,1838.509886,1.742465204,18.61409124,17.83437684,19.41983765,0.481831462,2.588530676,0.05440454,0.043413427,0.068176409,0.007462577,13.71682809,81.33150422,106,0,106,21617.0419496101
"272",3001,30,1,"","NO","Muy dispersos 1",4.43978771,4.315256819,4.567740793,0.07673812,1.728418669,14.14383999,13.82539052,14.468393,0.195444735,1.381836439,36.60687373,35.62505043,37.58869703,0.596881921,1.630518699,101986,99262.52228,104709.4777,1655.689586,1.623447911,31.69016431,30.52463043,32.87914074,0.715796691,2.258734551,4.113244007,3.611797673,4.680928068,0.324225094,7.882466815,64.19659168,97,1249.416403,97,101012.252063743
"273",3002,30,2,"","SI","Muy dispersos 1",4.64503874,4.496813488,4.797904378,0.091508479,1.970026165,14.60317545,14.268764,14.94405819,0.205260204,1.405586101,65.35230263,63.29685003,67.40775522,1.249575654,1.912060638,97780,94931.16371,100628.8363,1731.899088,1.771220176,77.20345303,75.935699,78.42339659,0.756210969,0.979504076,1.425049558,1.131276959,1.793725655,0.199692481,14.01302009,21.37149741,137,1313.262542,137,77603.8863651885
"274",3003,30,3,"","NO","Dispersos 1",4.330327069,4.056194206,4.622094327,0.171914115,3.970003003,13.06924605,12.38006276,13.79075682,0.428715529,3.280338643,113.3822171,105.7746434,120.9897909,4.624888433,4.079024515,97990,91073.08359,104906.9164,4205.015657,4.291270188,35.99792769,33.92083746,38.12881599,1.279763182,3.555102374,3.487067959,2.921308811,4.157702986,0.374157058,10.72984703,60.51500435,97,5216.06483,97,50767.0372952382
"275",3004,30,4,"","NO","Concentrados 1",5.645494209,5.176937235,6.153707419,0.296622813,5.254151391,8.896681376,8.182459323,9.666682221,0.450830443,5.067400122,3068.773345,2795.046453,3342.500236,166.4073695,5.422602153,135016,123103.125,146928.875,7242.219359,5.363971202,14.58827794,12.16438948,17.39947738,1.588373521,10.88801247,4.045275999,3.041484494,5.362031423,0.697573438,17.24414942,81.36644606,167,0,167,26917.3016905649
"276",3005,30,5,"","NO","Concentrados 2",4.331843247,4.095654083,4.581002417,0.147466154,3.404235701,12.81824365,12.31407107,13.3399181,0.311786628,2.432366215,329.3683306,310.5472732,348.189388,11.44192534,3.473899667,94056,88550.7405,99561.2595,3346.824079,3.558331291,37.27181927,35.14805277,39.44585788,1.307128611,3.507015855,4.202366962,3.506829616,5.028666516,0.460525583,10.95871891,58.52581377,112,26316.23667,112,73735.6901087841
"277",3006,30,6,"","SI","Dispersos 1",4.96442221,4.791604036,5.143136689,0.106836284,2.152038644,12.99551322,12.64497014,13.35428846,0.215597327,1.659013565,98.83838934,95.38463616,102.2921425,2.099647492,2.124323864,106213,102772.5411,109653.4589,2091.565452,1.969217941,68.48355883,66.85026639,70.07240474,0.979689204,1.430546573,5.555210695,3.375231555,9.011865869,1.662065454,29.91903539,25.96123048,112,10418.19141,28,87417.7078405527
"278",3007,30,7,"","NO","Dispersos 1",5.152526871,4.896541352,5.421132174,0.159403754,3.093700581,10.7662937,10.46398053,11.07626047,0.186098984,1.728533413,177.8368065,168.566764,187.1068491,5.635556618,3.168948391,110905,105172.5736,116637.4264,3484.92616,3.142262441,20.24741686,18.77774262,21.80124297,0.919000125,4.538851207,1.112203618,0.869811868,1.421174639,0.165999199,14.92525258,78.64037952,28,6127.207767,28,47793.2301413062
"279",3008,30,8,"","NO","Dispersos 1",5.588988851,5.280964028,5.913858217,0.192299647,3.440687605,12.75079564,12.29263272,13.22346035,0.282912578,2.21878372,112.7102436,106.2495963,119.1708909,3.927635018,3.484718774,127957,120300.4336,135613.5664,4654.672673,3.637685061,14.26290287,13.21808187,15.37567899,0.655610292,4.596611912,3.389228662,2.869075026,3.999801088,0.342345896,10.1009973,82.34786847,167,2352.920544,28,53697.130165741
"280",3009,30,9,"","NO","Concentracion Media",4.920637953,4.729723671,5.118844398,0.118254988,2.40324505,9.783885748,9.511624226,10.06307383,0.167609144,1.713114286,195.2754789,187.5523525,202.9986054,4.695136644,2.404365704,101019,97085.91211,104952.0879,2391.050462,2.366931431,15.51804042,14.34720908,16.76571708,0.73492247,4.735923161,2.332240278,1.911701343,2.842609029,0.281292737,12.06105305,82.1497193,28,0,28,5304.04968175799
"281",3010,30,10,"","NO","Altamente concentrado 2",4.937858282,4.362819333,5.584264373,0.37053004,7.50386136,11.51843309,10.81202138,12.26465191,0.441405396,3.832165299,6345.732709,5528.874643,7162.590774,496.5942555,7.82564092,116440,101010.5616,131869.4384,9380.051192,8.055694943,17.4460288,15.43736517,19.65530424,1.281492808,7.345469978,3.272971462,2.624587483,4.074830756,0.437765392,13.3751668,79.28099974,28,13725.16961,28,25083.7961186145
"282",3011,30,11,"","NO","Concentrados 2",4.936317451,4.669991309,5.21700078,0.166204766,3.36697888,10.75291103,10.1236076,11.41636423,0.392828278,3.653227266,369.8268133,348.794693,390.8589335,12.78610146,3.457321374,117973,111206.1491,124739.8509,4113.786043,3.487057244,22.52839866,20.27238545,24.95688372,1.424132487,6.321498959,3.478508412,2.785666037,4.335986484,0.467969587,13.45316818,73.99309293,182,8831.589828,182,85620.6780401463
"283",3012,30,12,"","NO","Concentrados 2",4.978893696,4.60649185,5.379703736,0.234843303,4.716776805,16.39808573,15.64448982,17.18058906,0.466878735,2.847153886,465.9108352,429.2555036,502.5661667,22.28395341,4.782879412,125318,115168.3445,135467.6555,6170.301601,4.923715349,12.46283234,11.11388442,13.94981324,0.861191899,6.910081718,4.069935853,3.454440776,4.789656222,0.404362366,9.935349849,83.46723181,167,0,167,31268.4041111124
"284",3013,30,13,"","NO","Dispersos 2",5.221297244,5.054058571,5.393755465,0.103242079,1.977326218,12.88877137,12.61406205,13.16856177,0.168543504,1.307677044,72.48802688,70.18369993,74.79235383,1.40087437,1.932559665,122644,118840.8262,126447.1738,2312.071502,1.885189248,13.47780102,12.30187711,14.74722832,0.742896085,5.511997719,3.400082157,2.882608571,4.006617986,0.340337209,10.00967604,83.12211682,167,12679.22223,167,57964.7554192133
"285",3014,30,14,"","NO","Dispersos 2",4.807627237,4.589406162,5.035676834,0.135612185,2.820771616,11.45251898,11.08772654,11.82771672,0.224912369,1.963868117,32.69991125,31.17038949,34.229433,0.929845403,2.843571641,106763,101553.813,111972.187,3166.832111,2.966226231,22.72094436,21.38818568,24.11127912,0.82777252,3.643213535,2.456034193,2.05539823,2.932423648,0.265328431,10.80312446,74.82302145,139,6964.813509,139,107526.423134912
"286",3015,30,15,"","NO","Concentrados 2",5.308656204,5.079483394,5.547564389,0.142244865,2.679489114,11.64129892,11.2330296,12.06239056,0.252071451,2.165320662,491.2038309,469.2692474,513.1384145,13.3347379,2.714705598,113731,108700.9123,118761.0877,3057.951892,2.688758467,24.83136545,23.3108463,26.41690058,0.944265936,3.802714505,1.945595765,1.66523043,2.272073948,0.183778315,9.445863216,73.22303879,9,0,83,17398.8996269083
"287",3016,30,16,"","NO","Concentrados 2",5.302714759,4.954567206,5.673865558,0.218511923,4.120755737,11.68549199,11.31544626,12.06599274,0.228121516,1.952177244,520.7904102,484.0796112,557.5012091,22.31767382,4.28534654,118422,110006.1068,126837.8932,5116.291771,4.320389599,15.22910017,14.06793632,16.46773931,0.729222545,4.788349523,2.559840812,2.193628275,2.985324175,0.239798375,9.367706536,82.21105902,9,0,9,37305.9409566589
"288",3017,30,17,"","NO","Dispersos 1",4.956927607,4.818676473,5.098932772,0.085179396,1.718390959,13.24195349,12.96422802,13.52470401,0.170360429,1.286520366,58.90755757,57.33115709,60.48395805,0.958344485,1.626861687,118080,115055.6181,121104.3819,1838.618886,1.55709594,22.91119063,21.81964475,24.04055075,0.675106656,2.946624064,4.251102253,3.854438168,4.686597618,0.25261661,5.942379054,72.83770712,182,13385.9709,182,82384.9989115918
"289",3018,30,18,"","SI","Dispersos 1",5.238295693,5.050829796,5.432321463,0.115940491,2.213324679,9.911355737,9.728073935,10.0977044,0.112351392,1.133562298,191.9877662,185.0611913,198.9143412,4.21088739,2.193310268,104929,101188.5946,108669.4054,2273.912571,2.16709639,60.54518457,58.95162479,62.11663512,0.962360798,1.58949189,2.766162223,2.308810364,3.311040247,0.303186095,10.96053196,36.68865321,9,0,9,28831.107151788
"290",3019,30,19,"","NO","Dispersos 1",5.060138638,4.821131662,5.310333274,0.148655002,2.937765389,13.51460644,13.01107684,14.03447876,0.311049783,2.301582252,89.42936866,85.02514239,93.83359492,2.677470613,2.993950034,115034,109809.9915,120258.0085,3175.842578,2.760786009,12.04933448,10.50990975,13.77952455,0.992426537,8.236359767,2.940044433,1.975571647,4.354455812,0.706851905,24.04221843,85.01062109,182,0,182,49863.3350170288
"291",3020,30,20,"","NO","Dispersos 1",5.232206328,4.997072866,5.477765877,0.1460742,2.79182798,10.17214692,9.931301474,10.41815756,0.147979819,1.454755029,118.8766685,113.3556906,124.3976464,3.356379786,2.823413399,118961,113580.7549,124341.2451,3270.823822,2.749492541,54.00400035,52.52502891,55.47595348,0.897239711,1.66143194,4.938710795,4.421346206,5.513122879,0.33132857,6.708806886,41.05728886,182,0,182,42133.3414740873
"292",3101,31,1,"","SI","Dispersos 1",18.95602418,18.41318302,19.51104173,0.333681526,1.760292784,10.89975625,10.66663173,11.13734062,0.14306309,1.312534763,20.32381797,19.89443715,20.75319879,0.261015063,1.284281642,100548,98509.13173,102586.8683,1239.401727,1.232646822,83.67212438,82.73243102,84.57021735,0.558507489,0.66749529,0.039744328,0.027036787,0.058421042,0.009307488,23.4184054,16.28813129,80,0,80,74686.6728864181
"293",3102,31,2,"","SI","Concentracion Media",19.72844422,18.98628678,20.49227384,0.457726477,2.320134686,9.913713927,9.626670692,10.20834928,0.176782956,1.783216229,70.61130746,68.0030599,73.21955503,1.585520054,2.245419482,108531,104779.5002,112282.4998,2280.488356,2.101232234,66.42094069,65.09145247,67.72490168,0.800577228,1.205308475,0.111906028,0.087148842,0.143686105,0.01700722,15.19776918,33.46715328,134,0,170,8573.2143066772
"294",3103,31,3,"","NO","Concentrados 1",21.09242195,19.34896089,22.94827968,1.093987607,5.186638166,11.06918808,10.18133446,12.02410126,0.559763181,5.056948864,1220.619627,1105.879943,1335.359311,69.74877383,5.714210413,125997,113933.3555,138060.6445,7333.333876,5.820244828,54.10143666,51.43763898,56.74199864,1.613730136,2.982786106,0.18944489,0.126231143,0.284224589,0.046737708,24.67087297,45.70911845,170,7435.205793,170,24001.0320774008
"295",3104,31,4,"","NO","Concentrados 1",20.72039768,18.92372263,22.64002062,1.129511244,5.451204468,13.18810797,12.11029086,14.34619297,0.679250864,5.150480007,996.4142606,896.7052372,1096.123284,60.61182939,6.082994973,127993,115003.8022,140982.1978,7895.965809,6.169060658,41.7795247,38.79535693,44.82512289,1.8348692,4.391790509,0.219080735,0.156515599,0.306578701,0.044770342,20.43554469,58.00139457,170,0,170,3760.67860101548
"296",3105,31,5,"","SI","Dispersos 1",19.50271198,18.95898719,20.05817077,0.334085801,1.713022277,10.29153607,10.08784734,10.49885733,0.124919235,1.213805542,30.50952083,29.92346314,31.09557853,0.356256914,1.167690952,101946,100028.7981,103863.2019,1165.442307,1.143195719,83.9398444,83.10386461,84.74205609,0.497859246,0.593114331,0.035207307,0.026818948,0.046218142,0.00582421,16.54261765,16.02494829,134,0,170,88316.5814301492
"297",3201,32,1,"","NO","Dispersos 1",24.78747272,23.69045726,25.91803338,0.677093302,2.731594744,10.3002713,9.849459148,10.76925236,0.279508895,2.713607112,29.55135019,27.86789252,31.23480785,1.02333422,3.46290174,102566,96718.52162,108413.4784,3554.544223,3.465616504,7.716517732,6.972354628,8.532820626,0.473743899,6.139348284,0.010729449,0.005394464,0.021339469,0.004484641,41.79749077,92.27275282,15,0,91,66071.8224066828
